order_id,customer_id,order_date,channel,status,quantity,discount_pct
O03719,C0411,2026-05-03,E-commerce,Delivered,3,5
O03720,C0226,2026-05-28,Store,Delivered,2,10
O03721,C0015,2025-11-18,E-commerce,Delivered,4,10
O03722,C0224,2026-06-16,Mobile App,Returned,4,15
O03723,C0061,2026-01-31,E-commerce,Delivered,4,15
O03724,C0122,2026-06-04,Mobile App,Delivered,1,5
O03725,C0277,2026-06-06,E-commerce,Delivered,1,25
O03726,C0046,2025-10-27,E-commerce,Delivered,2,15
O03727,C0453,2026-03-05,Store,Delivered,3,5
O03728,C0390,2025-12-02,E-commerce,Delivered,2,0
O03729,C0294,2026-06-03,Mobile App,Delivered,3,5
O03730,C0062,2026-02-05,E-commerce,Delivered,5,10
O03731,C0086,2026-06-02,E-commerce,Delivered,4,20
O03732,C0446,2026-02-28,E-commerce,Delivered,4,15
O03733,C0210,2026-08-25,Mobile App,Delivered,1,20
O03734,C0078,2025-11-16,E-commerce,Delivered,5,5
O03735,C0202,2026-01-29,Store,Delivered,5,10
O03736,C0302,2026-04-26,E-commerce,Delivered,3,5
O03737,C0397,2026-06-16,E-commerce,Delivered,5,0
O03738,C0223,2026-04-19,E-commerce,Delivered,1,10
O03739,C0222,2025-09-18,E-commerce,Cancelled,3,0
O03740,C0003,2025-11-12,Store,Delivered,2,10
O03741,C0478,2026-03-08,Store,Delivered,3,10
O03742,C0006,2025-09-17,Mobile App,Delivered,2,15
O03743,C0093,2025-09-19,E-commerce,Cancelled,3,0
O03744,C0008,2026-04-07,E-commerce,Delivered,4,15
O03745,C0428,2026-07-23,E-commerce,Delivered,2,25
O03746,C0493,2025-12-29,Store,Delivered,1,20
O03747,C0235,2025-12-10,E-commerce,Delivered,2,15
O03748,C0108,2025-10-04,Mobile App,Delivered,2,10
O03749,C0161,2025-11-23,E-commerce,Delivered,3,5
O03750,C0209,2026-03-15,E-commerce,Delivered,4,15
O03751,C0240,2026-07-27,E-commerce,Returned,3,15
O03752,C0331,2026-03-21,E-commerce,Delivered,3,10
O03753,C0333,2026-08-10,Store,Delivered,4,15
O03754,C0050,2026-08-07,E-commerce,Cancelled,3,5
O03755,C0011,2025-09-11,Mobile App,Delivered,4,0
O03756,C0351,2026-08-13,E-commerce,Delivered,1,10
O03757,C0156,2026-04-06,Store,Delivered,4,5
O03758,C0492,2026-05-11,E-commerce,Delivered,5,5
O03759,C0070,2026-04-10,Store,Delivered,4,0
O03760,C0169,2025-11-19,Store,Delivered,4,5
O03761,C0272,2025-09-07,Store,Cancelled,5,15
O03762,C0068,2026-05-30,E-commerce,Delivered,4,10
O03763,C0355,2026-04-15,Mobile App,Delivered,2,0
O03764,C0252,2025-09-16,E-commerce,Delivered,3,10
O03765,C0048,2025-09-12,E-commerce,Delivered,3,5
O03766,C0184,2026-06-18,E-commerce,Delivered,1,10
O03767,C0320,2026-04-29,E-commerce,Delivered,1,5
O03768,C0187,2025-09-21,Store,Delivered,5,20
O03769,C0090,2026-02-25,E-commerce,Delivered,2,0
O03770,C0446,2026-04-16,Mobile App,Delivered,1,10
O03771,C0332,2026-05-31,Mobile App,Delivered,3,20
O03772,C0139,2026-06-15,Mobile App,Delivered,1,25
O03773,C0357,2026-06-24,Mobile App,Delivered,1,0
O03774,C0089,2026-01-12,E-commerce,Delivered,4,10
O03775,C0274,2026-06-10,Mobile App,Delivered,1,0
O03776,C0019,2026-01-31,E-commerce,Returned,5,10
O03777,C0471,2025-11-05,Store,Delivered,3,0
O03778,C0311,2026-01-15,Store,Cancelled,5,15
O03779,C0358,2025-12-01,Store,Delivered,5,0
O03780,C0374,2026-07-14,E-commerce,Cancelled,2,10
O03781,C0466,2026-05-17,E-commerce,Delivered,4,10
O03782,C0154,2025-12-12,E-commerce,Delivered,5,25
O03783,C0390,2025-10-25,E-commerce,Delivered,2,10
O03784,C0260,2026-05-15,E-commerce,Delivered,3,5
O03785,C0108,2025-12-10,Mobile App,Delivered,3,0
O03786,C0371,2026-03-17,E-commerce,Delivered,2,0
O03787,C0285,2026-06-28,Mobile App,Delivered,5,15
O03788,C0059,2026-04-14,Store,Delivered,5,10
O03789,C0125,2026-04-25,Mobile App,Cancelled,4,10
O03790,C0354,2025-09-26,E-commerce,Delivered,4,0
O03791,C0273,2025-12-30,E-commerce,Delivered,3,15
O03792,C0107,2026-03-01,E-commerce,Delivered,4,10
O03793,C0299,2026-03-18,E-commerce,Delivered,2,25
O03794,C0245,2026-06-29,Mobile App,Delivered,3,10
O03795,C0336,2026-05-13,E-commerce,Delivered,5,5
O03796,C0450,2025-12-31,Store,Delivered,3,5
O03797,C0418,2025-10-01,Store,Cancelled,1,0
O03798,C0247,2026-07-12,Mobile App,Delivered,3,15
O03799,C0008,2026-06-12,E-commerce,Delivered,4,15
O03800,C0141,2025-12-15,E-commerce,Delivered,2,0
O03801,C0362,2026-04-12,Store,Delivered,5,0
O03802,C0008,2026-05-31,E-commerce,Delivered,5,0
O03803,C0478,2026-04-20,E-commerce,Delivered,4,20
O03804,C0352,2026-05-14,E-commerce,Delivered,4,0
O03805,C0484,2025-09-24,E-commerce,Delivered,4,5
O03806,C0495,2025-12-18,Store,Delivered,1,5
O03807,C0094,2026-03-10,E-commerce,Cancelled,2,5
O03808,C0321,2026-08-13,Mobile App,Delivered,1,15
O03809,C0427,2025-09-25,E-commerce,Delivered,4,20
O03810,C0039,2026-03-06,Mobile App,Delivered,2,0
O03811,C0081,2026-06-15,Store,Delivered,4,10
O03812,C0187,2025-12-25,Store,Delivered,2,5
O03813,C0084,2026-08-04,E-commerce,Delivered,5,25
O03814,C0088,2025-10-07,E-commerce,Delivered,1,5
O03815,C0242,2026-06-09,E-commerce,Delivered,4,0
O03816,C0342,2026-01-15,Mobile App,Delivered,4,10
O03817,C0093,2026-04-15,Mobile App,Delivered,3,0
O03818,C0086,2026-07-17,Mobile App,Delivered,5,0
O03819,C0044,2026-07-25,E-commerce,Cancelled,4,10
O03820,C0137,2026-03-01,Mobile App,Delivered,1,15
O03821,C0421,2026-08-28,E-commerce,Delivered,5,10
O03822,C0074,2025-11-25,Store,Delivered,4,10
O03823,C0036,2025-10-23,E-commerce,Delivered,1,10
O03824,C0101,2026-08-14,Mobile App,Delivered,3,10
O03825,C0476,2026-08-21,E-commerce,Delivered,3,10
O03826,C0156,2026-04-23,E-commerce,Delivered,1,10
O03827,C0426,2026-05-25,Mobile App,Delivered,5,0
O03828,C0255,2026-06-14,E-commerce,Delivered,1,5
O03829,C0171,2025-12-09,Store,Delivered,1,5
O03830,C0469,2025-11-26,Mobile App,Delivered,3,5
O03831,C0216,2025-09-15,Mobile App,Delivered,3,15
O03832,C0170,2025-12-10,E-commerce,Delivered,3,5
O03833,C0252,2026-02-12,E-commerce,Delivered,4,0
O03834,C0360,2025-09-29,Mobile App,Delivered,4,5
O03835,C0322,2025-12-23,E-commerce,Delivered,2,0
O03836,C0055,2025-12-16,Mobile App,Delivered,4,15
O03837,C0456,2026-08-30,E-commerce,Delivered,5,10
O03838,C0432,2026-01-08,E-commerce,Cancelled,5,15
O03839,C0091,2025-11-23,E-commerce,Returned,3,5
O03840,C0278,2026-05-29,E-commerce,Delivered,1,20
O03841,C0101,2026-05-02,E-commerce,Cancelled,3,25
O03842,C0155,2026-04-02,Mobile App,Delivered,1,10
O03843,C0377,2026-07-03,Store,Delivered,3,20
O03844,C0349,2026-02-13,E-commerce,Returned,3,10
O03845,C0451,2026-06-06,Store,Delivered,5,20
O03846,C0364,2025-10-29,Mobile App,Delivered,1,15
O03847,C0141,2025-11-29,Store,Delivered,2,25
O03848,C0173,2026-07-28,Mobile App,Delivered,2,10
O03849,C0010,2026-03-13,Mobile App,Delivered,3,15
O03850,C0228,2026-01-01,E-commerce,Delivered,3,10
O03851,C0265,2026-01-14,E-commerce,Delivered,5,5
O03852,C0438,2026-01-17,E-commerce,Delivered,1,5
O03853,C0248,2026-04-17,Mobile App,Delivered,3,20
O03854,C0247,2026-06-01,E-commerce,Returned,2,0
O03855,C0155,2025-10-20,Store,Delivered,1,10
O03856,C0034,2025-12-27,E-commerce,Delivered,3,5
O03857,C0499,2026-03-21,Store,Delivered,1,5
O03858,C0129,2026-03-10,E-commerce,Delivered,5,20
O03859,C0160,2026-08-30,E-commerce,Delivered,2,20
O03860,C0089,2026-07-20,E-commerce,Delivered,1,10
O03861,C0093,2026-02-28,E-commerce,Delivered,2,5
O03862,C0327,2025-11-17,E-commerce,Cancelled,3,10
O03863,C0241,2025-11-14,Store,Delivered,4,5
O03864,C0323,2026-06-22,E-commerce,Delivered,1,5
O03865,C0468,2026-06-08,E-commerce,Delivered,2,0
O03866,C0404,2025-09-21,Store,Delivered,1,10
O03867,C0117,2026-02-18,E-commerce,Delivered,3,5
O03868,C0094,2025-09-15,Store,Delivered,3,10
O03869,C0163,2026-03-30,Store,Delivered,2,5
O03870,C0099,2025-10-18,E-commerce,Delivered,5,5
O03871,C0113,2025-11-25,E-commerce,Delivered,1,0
O03872,C0359,2026-01-27,E-commerce,Delivered,1,25
O03873,C0091,2026-03-07,Store,Cancelled,3,10
O03874,C0346,2026-07-03,Mobile App,Delivered,1,0
O03875,C0206,2026-01-29,Mobile App,Delivered,2,10
O03876,C0017,2026-01-19,Store,Delivered,4,20
O03877,C0274,2025-11-08,E-commerce,Delivered,3,15
O03878,C0173,2026-05-18,Store,Delivered,4,15
O03879,C0116,2026-07-31,Mobile App,Delivered,1,0
O03880,C0349,2025-09-09,Mobile App,Delivered,5,10
O03881,C0468,2025-12-30,Store,Delivered,2,15
O03882,C0181,2025-12-10,Mobile App,Returned,1,10
O03883,C0091,2026-01-27,E-commerce,Delivered,2,20
O03884,C0082,2026-01-24,E-commerce,Delivered,1,5
O03885,C0324,2026-08-19,E-commerce,Delivered,1,0
O03886,C0449,2026-05-01,E-commerce,Cancelled,1,20
O03887,C0114,2026-04-29,Store,Delivered,3,10
O03888,C0257,2026-08-03,E-commerce,Delivered,4,0
O03889,C0058,2025-10-13,Mobile App,Delivered,5,5
O03890,C0154,2025-12-04,Mobile App,Delivered,4,20
O03891,C0365,2026-04-14,E-commerce,Delivered,4,0
O03892,C0404,2025-09-06,Store,Delivered,2,0
O03893,C0116,2026-04-02,Store,Delivered,3,5
O03894,C0343,2026-03-25,Mobile App,Delivered,3,20
O03895,C0266,2025-11-06,E-commerce,Delivered,1,20
O03896,C0315,2025-12-09,E-commerce,Delivered,4,10
O03897,C0203,2025-09-12,E-commerce,Delivered,5,10
O03898,C0041,2026-04-25,E-commerce,Delivered,2,5
O03899,C0105,2026-07-19,Mobile App,Delivered,3,0
O03900,C0389,2026-05-16,Store,Delivered,1,15
O03901,C0378,2026-08-03,Mobile App,Cancelled,5,0
O03902,C0193,2026-01-13,Store,Delivered,4,10
O03903,C0401,2026-04-10,Mobile App,Returned,5,10
O03904,C0278,2026-02-03,E-commerce,Cancelled,3,0
O03905,C0354,2026-01-20,Store,Delivered,2,10
O03906,C0237,2026-02-05,E-commerce,Returned,4,10
O03907,C0425,2026-07-23,Store,Delivered,2,15
O03908,C0221,2026-08-10,E-commerce,Delivered,5,0
O03909,C0068,2026-05-20,E-commerce,Delivered,5,5
O03910,C0197,2026-06-10,Store,Delivered,1,10
O03911,C0256,2026-08-04,Mobile App,Delivered,4,25
O03912,C0139,2026-08-10,Store,Delivered,5,0
O03913,C0312,2026-04-17,Store,Delivered,3,25
O03914,C0435,2026-06-07,E-commerce,Delivered,3,15
O03915,C0149,2026-08-24,Mobile App,Delivered,2,15
O03916,C0099,2026-06-17,E-commerce,Delivered,3,0
O03917,C0076,2026-02-15,Mobile App,Delivered,5,5
O03918,C0282,2025-10-17,Store,Cancelled,3,0
O03919,C0371,2026-03-22,E-commerce,Delivered,4,5
O03920,C0403,2026-04-02,Mobile App,Delivered,2,25
O03921,C0109,2026-05-04,Mobile App,Cancelled,4,0
O03922,C0188,2025-09-24,E-commerce,Delivered,5,10
O03923,C0199,2026-07-18,Store,Delivered,5,0
O03924,C0303,2026-06-01,Mobile App,Delivered,3,15
O03925,C0327,2025-10-14,Store,Delivered,1,0
O03926,C0154,2026-07-29,E-commerce,Returned,1,0
O03927,C0040,2026-07-10,E-commerce,Delivered,5,5
O03928,C0133,2026-08-29,Mobile App,Delivered,5,15
O03929,C0405,2026-02-03,E-commerce,Delivered,2,0
O03930,C0462,2026-03-18,Store,Delivered,5,0
O03931,C0132,2026-02-09,E-commerce,Delivered,5,0
O03932,C0279,2026-04-22,Store,Cancelled,2,25
O03933,C0362,2026-02-10,Mobile App,Cancelled,4,10
O03934,C0084,2025-12-25,E-commerce,Delivered,4,15
O03935,C0399,2025-12-02,E-commerce,Delivered,2,10
O03936,C0242,2025-10-12,Mobile App,Delivered,2,0
O03937,C0116,2026-06-11,Mobile App,Delivered,4,10
O03938,C0109,2026-03-29,E-commerce,Delivered,4,0
O03939,C0221,2026-03-25,Store,Delivered,4,5
O03940,C0392,2026-04-08,E-commerce,Cancelled,4,10
O03941,C0041,2026-06-07,E-commerce,Delivered,3,10
O03942,C0368,2026-01-14,Mobile App,Delivered,2,0
O03943,C0147,2025-12-15,E-commerce,Delivered,1,0
O03944,C0112,2025-12-27,Store,Delivered,3,15
O03945,C0103,2026-04-25,E-commerce,Delivered,1,15
O03946,C0046,2026-07-06,E-commerce,Delivered,1,0
O03947,C0412,2025-12-09,E-commerce,Delivered,5,0
O03948,C0494,2026-05-19,Mobile App,Delivered,2,20
O03949,C0475,2026-07-02,Mobile App,Delivered,3,15
O03950,C0324,2026-08-20,Mobile App,Delivered,2,25
O03951,C0378,2026-06-13,E-commerce,Delivered,4,5
O03952,C0271,2026-07-25,E-commerce,Delivered,2,10
O03953,C0483,2025-12-12,Store,Delivered,1,0
O03954,C0421,2025-11-02,E-commerce,Returned,4,10
O03955,C0385,2026-02-22,Store,Delivered,2,0
O03956,C0195,2026-06-09,E-commerce,Delivered,2,0
O03957,C0367,2026-06-20,Store,Cancelled,1,0
O03958,C0280,2026-04-14,E-commerce,Delivered,4,10
O03959,C0283,2025-09-07,Mobile App,Delivered,1,10
O03960,C0040,2026-01-05,E-commerce,Delivered,2,10
O03961,C0447,2025-12-01,E-commerce,Delivered,3,20
O03962,C0189,2026-03-09,E-commerce,Cancelled,3,15
O03963,C0164,2026-08-25,E-commerce,Delivered,5,10
O03964,C0482,2025-10-23,E-commerce,Delivered,3,25
O03965,C0477,2026-04-30,Mobile App,Delivered,4,10
O03966,C0024,2026-01-10,Mobile App,Delivered,5,0
O03967,C0024,2026-08-30,Store,Delivered,4,25
O03968,C0490,2025-12-21,Mobile App,Delivered,3,0
O03969,C0004,2025-09-07,Mobile App,Delivered,3,10
O03970,C0323,2026-04-18,E-commerce,Delivered,2,5
O03971,C0290,2026-02-03,E-commerce,Returned,4,10
O03972,C0441,2026-03-16,E-commerce,Delivered,1,10
O03973,C0433,2026-07-20,Store,Delivered,2,0
O03974,C0471,2026-08-30,E-commerce,Delivered,4,10
O03975,C0181,2026-04-11,E-commerce,Returned,5,15
O03976,C0248,2026-05-08,Mobile App,Delivered,4,5
O03977,C0116,2025-11-22,E-commerce,Delivered,5,5
O03978,C0279,2026-04-28,Store,Delivered,5,5
O03979,C0365,2026-08-26,Store,Delivered,3,15
O03980,C0069,2026-07-20,E-commerce,Delivered,1,15
O03981,C0351,2026-05-21,E-commerce,Delivered,4,20
O03982,C0254,2026-03-08,E-commerce,Delivered,1,0
O03983,C0181,2026-06-17,Mobile App,Delivered,5,0
O03984,C0318,2026-08-28,E-commerce,Delivered,3,0
O03985,C0169,2025-10-28,Mobile App,Cancelled,1,0
O03986,C0313,2025-09-09,Mobile App,Cancelled,2,10
O03987,C0249,2026-07-01,E-commerce,Delivered,5,25
O03988,C0188,2025-12-24,E-commerce,Delivered,2,5
O03989,C0054,2026-03-29,Store,Delivered,1,25
O03990,C0326,2025-10-11,E-commerce,Cancelled,1,0
O03991,C0357,2026-07-01,Store,Delivered,1,20
O03992,C0313,2026-02-20,E-commerce,Cancelled,4,0
O03993,C0138,2026-04-22,Mobile App,Delivered,5,20
O03994,C0168,2026-06-08,Store,Delivered,5,0
O03995,C0391,2025-11-17,Store,Delivered,5,20
O03996,C0103,2025-12-17,E-commerce,Delivered,4,0
O03997,C0422,2026-06-08,E-commerce,Cancelled,1,5
O03998,C0085,2025-10-09,Store,Delivered,1,10
O03999,C0317,2025-12-28,E-commerce,Delivered,2,5
O04000,C0212,2026-08-01,E-commerce,Delivered,4,10
O04001,C0003,2026-08-02,Store,Delivered,3,25
O04002,C0384,2025-09-27,E-commerce,Delivered,4,10
O04003,C0179,2025-12-13,E-commerce,Delivered,2,15
O04004,C0342,2025-11-13,E-commerce,Cancelled,2,0
O04005,C0303,2026-03-10,Mobile App,Delivered,2,10
O04006,C0452,2026-07-21,Mobile App,Delivered,1,10
O04007,C0476,2026-01-25,E-commerce,Delivered,3,20
O04008,C0332,2026-05-13,E-commerce,Delivered,2,5
O04009,C0038,2026-06-11,E-commerce,Delivered,5,10
O04010,C0499,2026-04-01,Mobile App,Delivered,1,0
O04011,C0420,2026-01-01,E-commerce,Delivered,3,5
O04012,C0239,2026-03-25,Store,Delivered,5,5
O04013,C0169,2026-04-28,E-commerce,Delivered,3,5
O04014,C0453,2026-08-05,Store,Delivered,3,5
O04015,C0397,2026-06-13,E-commerce,Returned,5,0
O04016,C0343,2025-09-22,Store,Delivered,4,15
O04017,C0314,2026-05-17,E-commerce,Delivered,3,0
O04018,C0306,2026-08-23,E-commerce,Delivered,4,20
O04019,C0030,2025-12-14,Store,Delivered,3,0
O04020,C0190,2026-05-16,Store,Delivered,5,0
O04021,C0357,2026-03-23,E-commerce,Delivered,3,10
O04022,C0025,2026-07-07,Mobile App,Delivered,2,10
O04023,C0112,2026-05-20,Mobile App,Delivered,2,10
O04024,C0411,2025-12-16,Store,Delivered,3,10
O04025,C0435,2026-05-09,E-commerce,Delivered,5,5
O04026,C0206,2026-04-09,Mobile App,Delivered,5,10
O04027,C0185,2026-04-10,E-commerce,Delivered,1,10
O04028,C0382,2026-05-16,E-commerce,Delivered,5,5
O04029,C0496,2026-03-20,Store,Delivered,4,15
O04030,C0379,2026-05-16,E-commerce,Delivered,3,15
O04031,C0047,2026-08-15,E-commerce,Delivered,2,5
O04032,C0374,2026-04-13,Mobile App,Delivered,5,15
O04033,C0228,2026-03-21,Mobile App,Delivered,2,20
O04034,C0039,2026-04-14,E-commerce,Delivered,1,10
O04035,C0016,2026-04-24,E-commerce,Cancelled,3,0
O04036,C0022,2026-03-02,Store,Delivered,5,20
O04037,C0213,2026-03-19,E-commerce,Returned,2,0
O04038,C0310,2026-08-23,Mobile App,Delivered,5,0
O04039,C0149,2026-05-04,Mobile App,Delivered,1,5
O04040,C0456,2026-08-19,E-commerce,Cancelled,2,15
O04041,C0241,2025-12-20,Store,Delivered,2,20
O04042,C0272,2025-09-06,Mobile App,Delivered,3,10
O04043,C0059,2026-04-24,E-commerce,Delivered,3,25
O04044,C0287,2026-01-05,Mobile App,Delivered,2,0
O04045,C0426,2025-12-13,Mobile App,Delivered,3,0
O04046,C0202,2026-04-25,Mobile App,Cancelled,2,10
O04047,C0032,2026-02-02,Store,Cancelled,4,25
O04048,C0443,2026-05-15,E-commerce,Delivered,5,10
O04049,C0162,2026-04-23,E-commerce,Delivered,4,0
O04050,C0255,2026-06-16,E-commerce,Delivered,4,0
O04051,C0254,2025-10-10,E-commerce,Returned,5,0
O04052,C0009,2026-06-15,E-commerce,Delivered,2,5
O04053,C0465,2026-03-16,Store,Delivered,2,0
O04054,C0139,2026-05-31,Mobile App,Delivered,3,20
O04055,C0480,2026-05-22,Mobile App,Delivered,1,10
O04056,C0010,2025-10-27,Mobile App,Delivered,2,10
O04057,C0214,2026-06-25,Store,Returned,5,0
O04058,C0273,2025-12-07,E-commerce,Delivered,1,0
O04059,C0324,2026-01-15,Store,Returned,5,10
O04060,C0048,2025-11-26,E-commerce,Delivered,5,20
O04061,C0436,2026-04-30,Store,Delivered,5,10
O04062,C0111,2026-03-18,Mobile App,Delivered,1,20
O04063,C0153,2026-07-07,E-commerce,Delivered,4,15
O04064,C0123,2025-11-23,Mobile App,Cancelled,5,0
O04065,C0405,2026-04-30,Mobile App,Delivered,3,0
O04066,C0357,2026-06-08,E-commerce,Delivered,2,10
O04067,C0102,2026-07-20,Mobile App,Delivered,2,5
O04068,C0241,2026-05-10,E-commerce,Delivered,2,5
O04069,C0321,2026-03-09,E-commerce,Returned,1,5
O04070,C0191,2026-01-30,Store,Delivered,3,5
O04071,C0217,2026-06-29,Mobile App,Delivered,3,20
O04072,C0051,2026-06-05,Store,Delivered,3,0
O04073,C0292,2026-01-17,Mobile App,Delivered,3,5
O04074,C0081,2026-02-23,E-commerce,Delivered,3,10
O04075,C0489,2025-09-08,Mobile App,Delivered,4,10
O04076,C0383,2026-06-22,Mobile App,Delivered,3,10
O04077,C0088,2026-04-23,Store,Delivered,3,20
O04078,C0194,2026-02-10,E-commerce,Returned,1,15
O04079,C0104,2025-10-19,Store,Delivered,1,10
O04080,C0271,2026-06-29,Store,Delivered,3,0
O04081,C0096,2025-10-08,Mobile App,Returned,4,10
O04082,C0423,2026-01-14,Store,Delivered,3,10
O04083,C0379,2026-07-07,E-commerce,Returned,3,15
O04084,C0198,2026-04-07,Store,Returned,3,25
O04085,C0001,2026-08-14,Mobile App,Delivered,5,10
O04086,C0495,2026-06-23,E-commerce,Delivered,4,10
O04087,C0407,2025-10-04,Store,Delivered,2,0
O04088,C0378,2026-08-18,E-commerce,Delivered,3,0
O04089,C0167,2025-11-18,E-commerce,Delivered,2,0
O04090,C0126,2026-04-24,Mobile App,Delivered,4,0
O04091,C0313,2026-05-31,E-commerce,Delivered,3,5
O04092,C0081,2026-02-08,E-commerce,Delivered,2,5
O04093,C0418,2026-02-22,Store,Delivered,2,10
O04094,C0251,2026-07-05,E-commerce,Cancelled,4,10
O04095,C0169,2026-04-09,E-commerce,Delivered,3,10
O04096,C0477,2025-09-09,E-commerce,Delivered,5,10
O04097,C0073,2026-06-16,E-commerce,Cancelled,4,5
O04098,C0141,2025-12-22,Mobile App,Delivered,5,25
O04099,C0070,2026-03-24,Store,Delivered,3,0
O04100,C0262,2026-03-05,Store,Delivered,2,20
O04101,C0340,2026-08-07,Mobile App,Delivered,4,5
O04102,C0308,2026-03-16,E-commerce,Delivered,4,10
O04103,C0245,2026-05-24,Store,Delivered,4,0
O04104,C0003,2026-05-20,Store,Delivered,1,0
O04105,C0337,2026-05-06,Mobile App,Delivered,3,5
O04106,C0063,2025-12-24,Mobile App,Cancelled,1,15
O04107,C0049,2025-12-30,Store,Delivered,4,5
O04108,C0076,2026-01-19,Mobile App,Cancelled,4,10
O04109,C0368,2025-11-04,E-commerce,Delivered,5,5
O04110,C0175,2026-06-03,Mobile App,Delivered,1,5
O04111,C0109,2026-07-10,E-commerce,Cancelled,2,20
O04112,C0183,2026-04-27,E-commerce,Delivered,3,20
O04113,C0192,2026-06-29,E-commerce,Delivered,2,10
O04114,C0065,2025-09-10,E-commerce,Delivered,2,0
O04115,C0337,2026-04-21,E-commerce,Delivered,3,0
O04116,C0451,2026-03-14,E-commerce,Delivered,4,25
O04117,C0474,2025-09-12,Mobile App,Delivered,5,0
O04118,C0271,2026-02-24,Store,Delivered,4,15
O04119,C0100,2026-02-24,Store,Delivered,4,5
O04120,C0032,2026-04-05,E-commerce,Delivered,1,25
O04121,C0352,2025-09-11,Mobile App,Delivered,2,5
O04122,C0128,2025-12-27,Store,Returned,2,5
O04123,C0452,2026-02-11,E-commerce,Delivered,2,10
O04124,C0402,2025-10-09,Mobile App,Delivered,5,25
O04125,C0369,2025-10-23,Store,Delivered,5,25
O04126,C0339,2026-04-06,E-commerce,Delivered,5,15
O04127,C0043,2026-03-25,Store,Delivered,3,15
O04128,C0372,2026-07-09,Store,Delivered,5,10
O04129,C0419,2026-08-26,E-commerce,Delivered,1,15
O04130,C0488,2025-10-26,E-commerce,Delivered,1,20
O04131,C0078,2025-12-27,E-commerce,Delivered,4,10
O04132,C0314,2026-05-11,E-commerce,Delivered,4,10
O04133,C0289,2026-06-13,Mobile App,Delivered,4,10
O04134,C0270,2026-05-26,Mobile App,Delivered,4,10
O04135,C0162,2026-06-18,E-commerce,Delivered,1,20
O04136,C0189,2026-07-30,Store,Delivered,4,5
O04137,C0247,2026-02-27,E-commerce,Returned,1,0
O04138,C0388,2026-08-24,E-commerce,Cancelled,5,10
O04139,C0216,2026-04-23,E-commerce,Cancelled,5,0
O04140,C0315,2026-08-09,Mobile App,Delivered,3,10
O04141,C0413,2026-03-15,E-commerce,Delivered,4,20
O04142,C0339,2026-07-05,E-commerce,Delivered,5,10
O04143,C0390,2025-11-19,E-commerce,Delivered,5,20
O04144,C0377,2026-01-13,Store,Delivered,2,0
O04145,C0481,2025-09-22,Store,Delivered,2,20
O04146,C0433,2026-07-28,E-commerce,Delivered,1,10
O04147,C0168,2026-04-13,E-commerce,Delivered,3,0
O04148,C0339,2025-10-28,Mobile App,Returned,2,10
O04149,C0193,2025-12-02,Mobile App,Delivered,3,25
O04150,C0453,2026-03-11,E-commerce,Delivered,5,0
O04151,C0283,2025-12-12,Store,Delivered,1,10
O04152,C0336,2025-09-07,Mobile App,Cancelled,3,20
O04153,C0390,2026-01-06,E-commerce,Delivered,2,0
O04154,C0488,2025-10-25,Mobile App,Returned,5,10
O04155,C0013,2026-04-19,Store,Delivered,4,10
O04156,C0240,2026-08-28,Store,Delivered,5,5
O04157,C0320,2025-11-01,E-commerce,Delivered,2,10
O04158,C0446,2026-04-28,E-commerce,Delivered,2,0
O04159,C0483,2025-11-29,E-commerce,Cancelled,4,15
O04160,C0147,2026-04-20,E-commerce,Returned,5,0
O04161,C0204,2026-04-21,Mobile App,Delivered,3,5
O04162,C0080,2026-08-20,Store,Delivered,3,10
O04163,C0379,2026-07-30,Mobile App,Delivered,5,5
O04164,C0043,2026-06-19,Store,Cancelled,3,5
O04165,C0458,2026-08-11,E-commerce,Delivered,5,15
O04166,C0089,2026-01-30,Store,Delivered,5,20
O04167,C0148,2026-01-23,Store,Delivered,2,20
O04168,C0095,2026-01-08,E-commerce,Delivered,1,10
O04169,C0452,2026-01-19,Mobile App,Delivered,2,20
O04170,C0428,2025-12-02,E-commerce,Delivered,3,20
O04171,C0151,2025-12-23,Store,Delivered,1,5
O04172,C0002,2026-06-11,Mobile App,Delivered,5,5
O04173,C0376,2026-01-21,E-commerce,Delivered,3,0
O04174,C0022,2026-04-11,Mobile App,Delivered,4,10
O04175,C0371,2026-04-20,Mobile App,Delivered,3,20
O04176,C0313,2025-10-03,E-commerce,Delivered,1,10
O04177,C0485,2026-06-03,E-commerce,Delivered,1,10
O04178,C0328,2026-02-17,E-commerce,Returned,5,0
O04179,C0007,2026-01-18,Mobile App,Delivered,4,0
O04180,C0206,2026-08-23,Store,Cancelled,5,10
O04181,C0440,2026-03-20,Store,Returned,4,25
O04182,C0375,2025-09-23,Mobile App,Delivered,4,5
O04183,C0451,2026-04-12,Store,Delivered,5,20
O04184,C0114,2026-05-28,E-commerce,Delivered,3,0
O04185,C0272,2026-08-13,Mobile App,Delivered,2,10
O04186,C0083,2026-01-31,E-commerce,Delivered,4,10
O04187,C0179,2026-07-30,E-commerce,Delivered,1,20
O04188,C0210,2025-11-24,Mobile App,Delivered,5,0
O04189,C0500,2025-12-18,E-commerce,Delivered,3,0
O04190,C0464,2025-10-01,Mobile App,Delivered,4,0
O04191,C0328,2026-04-17,Store,Cancelled,3,20
O04192,C0124,2026-04-28,E-commerce,Delivered,5,0
O04193,C0481,2026-08-29,E-commerce,Cancelled,1,0
O04194,C0113,2026-07-07,Store,Delivered,4,10
